Attaching 1 probe...
1343024 pgrep /proc/78/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/83/stat
1343024 pgrep /proc/83/status
1343024 pgrep /proc/83/cmdline
1343024 pgrep /proc/83/cgroup
1343024 pgrep /proc/83/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/99/stat
1343024 pgrep /proc/99/status
1343024 pgrep /proc/99/cmdline
1343024 pgrep /proc/99/cgroup
1343024 pgrep /proc/99/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/103/stat
1343024 pgrep /proc/103/status
1343024 pgrep /proc/103/cmdline
1343024 pgrep /proc/103/cgroup
550 redis-server /proc/299/stat
1343024 pgrep /proc/103/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/200/stat
1343024 pgrep /proc/200/status
1343024 pgrep /proc/200/cmdline
1343024 pgrep /proc/200/cgroup
1343024 pgrep /proc/200/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/201/stat
1343024 pgrep /proc/201/status
1343024 pgrep /proc/201/cmdline
1343024 pgrep /proc/201/cgroup
1343024 pgrep /proc/201/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/240/stat
1343024 pgrep /proc/240/status
1343024 pgrep /proc/240/cmdline
1343024 pgrep /proc/240/cgroup
1343024 pgrep /proc/240/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/242/stat
1343024 pgrep /proc/242/status
1343024 pgrep /proc/242/cmdline
1343024 pgrep /proc/242/cgroup
1343024 pgrep /proc/242/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/243/stat
1343024 pgrep /proc/243/status
1343024 pgrep /proc/243/cmdline
1343024 pgrep /proc/243/cgroup
1343024 pgrep /proc/243/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/252/stat
1343024 pgrep /proc/252/status
1343024 pgrep /proc/252/cmdline
1343024 pgrep /proc/252/cgroup
1343024 pgrep /proc/252/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/255/stat
1343024 pgrep /proc/255/status
1343024 pgrep /proc/255/cmdline
1343024 pgrep /proc/255/cgroup
1343024 pgrep /proc/255/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/275/stat
1343024 pgrep /proc/275/status
1343024 pgrep /proc/275/cmdline
1343024 pgrep /proc/275/cgroup
1343024 pgrep /proc/275/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/276/stat
1343024 pgrep /proc/276/status
1343024 pgrep /proc/276/cmdline
1343024 pgrep /proc/276/cgroup
1343024 pgrep /proc/276/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/390/stat
1343024 pgrep /proc/390/status
1343024 pgrep /proc/390/cmdline
1343024 pgrep /proc/390/cgroup
1343024 pgrep /proc/390/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/399/stat
1343024 pgrep /proc/399/status
1343024 pgrep /proc/399/cmdline
1343024 pgrep /proc/399/cgroup
1343024 pgrep /proc/399/ctty
1343024 pgrep /proc/tty/drivers
1343024 pgrep /proc/uptime
1343024 pgrep /proc/491/stat
1343024 pgrep /proc/491/status
1343024 pgrep /proc/491/cmdline
1343024 pgrep /proc/491/cgroup
1343024 pgrep /proc/491/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/492/stat
1343024 pgrep /proc/492/status
1343024 pgrep /proc/492/cmdline
1343024 pgrep /proc/492/cgroup
1343024 pgrep /proc/492/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/506/stat
1343024 pgrep /proc/506/status
1343024 pgrep /proc/506/cmdline
1343024 pgrep /proc/506/cgroup
1343024 pgrep /proc/506/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/568/stat
1343024 pgrep /proc/568/status
1343024 pgrep /proc/568/cmdline
1343024 pgrep /proc/568/cgroup
1343024 pgrep /proc/568/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/757/stat
1343024 pgrep /proc/757/status
1343024 pgrep /proc/757/cmdline
1343024 pgrep /proc/757/cgroup
1343024 pgrep /proc/757/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/3500/stat
1343024 pgrep /proc/3500/status
1343024 pgrep /proc/3500/cmdline
1343024 pgrep /proc/3500/cgroup
1343024 pgrep /proc/3500/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/5589/stat
1343024 pgrep /proc/5589/status
1343024 pgrep /proc/5589/cmdline
1343024 pgrep /proc/5589/cgroup
1343024 pgrep /proc/5589/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/225402/stat
1343024 pgrep /proc/225402/status
1343024 pgrep /proc/225402/cmdline
1343024 pgrep /proc/225402/cgroup
1343024 pgrep /proc/225402/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/225403/stat
1343024 pgrep /proc/225403/status
1343024 pgrep /proc/225403/cmdline
1343024 pgrep /proc/225403/cgroup
1343024 pgrep /proc/225403/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/225404/stat
1343024 pgrep /proc/225404/status
1343024 pgrep /proc/225404/cmdline
1343024 pgrep /proc/225404/cgroup
1343024 pgrep /proc/225404/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/225407/stat
1343024 pgrep /proc/225407/status
1343024 pgrep /proc/225407/cmdline
1343024 pgrep /proc/225407/cgroup
1343024 pgrep /proc/225407/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/225408/stat
1343024 pgrep /proc/225408/status
1343024 pgrep /proc/225408/cmdline
1343024 pgrep /proc/225408/cgroup
1343024 pgrep /proc/225408/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/225419/stat
1343024 pgrep /proc/225419/status
1343024 pgrep /proc/225419/cmdline
1343024 pgrep /proc/225419/cgroup
1343024 pgrep /proc/225419/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/227187/stat
1343024 pgrep /proc/227187/status
1343024 pgrep /proc/227187/cmdline
1343024 pgrep /proc/227187/cgroup
1343024 pgrep /proc/227187/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/247511/stat
1343024 pgrep /proc/247511/status
1343024 pgrep /proc/247511/cmdline
1343024 pgrep /proc/247511/cgroup
1343024 pgrep /proc/247511/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/517225/stat
1343024 pgrep /proc/517225/status
1343024 pgrep /proc/517225/cmdline
1343024 pgrep /proc/517225/cgroup
1343024 pgrep /proc/517225/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/726176/stat
1343024 pgrep /proc/726176/status
1343024 pgrep /proc/726176/cmdline
1343024 pgrep /proc/726176/cgroup
1343024 pgrep /proc/726176/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/726177/stat
1343024 pgrep /proc/726177/status
1343024 pgrep /proc/726177/cmdline
1343024 pgrep /proc/726177/cgroup
1343024 pgrep /proc/726177/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/726178/stat
1343024 pgrep /proc/726178/status
1343024 pgrep /proc/726178/cmdline
1343024 pgrep /proc/726178/cgroup
1343024 pgrep /proc/726178/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/731827/stat
1343024 pgrep /proc/731827/status
1343024 pgrep /proc/731827/cmdline
1343024 pgrep /proc/731827/cgroup
1343024 pgrep /proc/731827/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/731828/stat
1343024 pgrep /proc/731828/status
1343024 pgrep /proc/731828/cmdline
1343024 pgrep /proc/731828/cgroup
1343024 pgrep /proc/731828/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/731829/stat
1343024 pgrep /proc/731829/status
1343024 pgrep /proc/731829/cmdline
1343024 pgrep /proc/731829/cgroup
1343024 pgrep /proc/731829/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783228/stat
1343024 pgrep /proc/783228/status
1343024 pgrep /proc/783228/cmdline
1343024 pgrep /proc/783228/cgroup
1343024 pgrep /proc/783228/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783229/stat
1343024 pgrep /proc/783229/status
1343024 pgrep /proc/783229/cmdline
1343024 pgrep /proc/783229/cgroup
1343024 pgrep /proc/783229/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783234/stat
1343024 pgrep /proc/783234/status
1343024 pgrep /proc/783234/cmdline
1343024 pgrep /proc/783234/cgroup
1343024 pgrep /proc/783234/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783335/stat
1343024 pgrep /proc/783335/status
1343024 pgrep /proc/783335/cmdline
1343024 pgrep /proc/783335/cgroup
1343024 pgrep /proc/783335/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783336/stat
1343024 pgrep /proc/783336/status
1343024 pgrep /proc/783336/cmdline
1343024 pgrep /proc/783336/cgroup
1343024 pgrep /proc/783336/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783337/stat
1343024 pgrep /proc/783337/status
1343024 pgrep /proc/783337/cmdline
1343024 pgrep /proc/783337/cgroup
1343024 pgrep /proc/783337/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783338/stat
1343024 pgrep /proc/783338/status
1343024 pgrep /proc/783338/cmdline
1343024 pgrep /proc/783338/cgroup
1343024 pgrep /proc/783338/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783343/stat
1343024 pgrep /proc/783343/status
1343024 pgrep /proc/783343/cmdline
1343024 pgrep /proc/783343/cgroup
1343024 pgrep /proc/783343/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783347/stat
1343024 pgrep /proc/783347/status
1343024 pgrep /proc/783347/cmdline
1343024 pgrep /proc/783347/cgroup
1343024 pgrep /proc/783347/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783358/stat
1343024 pgrep /proc/783358/status
1343024 pgrep /proc/783358/cmdline
1343024 pgrep /proc/783358/cgroup
1343024 pgrep /proc/783358/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783359/stat
1343024 pgrep /proc/783359/status
1343024 pgrep /proc/783359/cmdline
1343024 pgrep /proc/783359/cgroup
1343024 pgrep /proc/783359/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783360/stat
1343024 pgrep /proc/783360/status
1343024 pgrep /proc/783360/cmdline
1343024 pgrep /proc/783360/cgroup
1343024 pgrep /proc/783360/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783367/stat
1343024 pgrep /proc/783367/status
1343024 pgrep /proc/783367/cmdline
1343024 pgrep /proc/783367/cgroup
1343024 pgrep /proc/783367/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783368/stat
1343024 pgrep /proc/783368/status
1343024 pgrep /proc/783368/cmdline
1343024 pgrep /proc/783368/cgroup
1343024 pgrep /proc/783368/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783369/stat
1343024 pgrep /proc/783369/status
1343024 pgrep /proc/783369/cmdline
1343024 pgrep /proc/783369/cgroup
1343024 pgrep /proc/783369/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783395/stat
1343024 pgrep /proc/783395/status
1343024 pgrep /proc/783395/cmdline
1343024 pgrep /proc/783395/cgroup
1343024 pgrep /proc/783395/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783463/stat
1343024 pgrep /proc/783463/status
1343024 pgrep /proc/783463/cmdline
1343024 pgrep /proc/783463/cgroup
1343024 pgrep /proc/783463/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783476/stat
1343024 pgrep /proc/783476/status
1343024 pgrep /proc/783476/cmdline
1343024 pgrep /proc/783476/cgroup
1343024 pgrep /proc/783476/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783524/stat
1343024 pgrep /proc/783524/status
1343024 pgrep /proc/783524/cmdline
1343024 pgrep /proc/783524/cgroup
1343024 pgrep /proc/783524/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783533/stat
1343024 pgrep /proc/783533/status
1343024 pgrep /proc/783533/cmdline
1343024 pgrep /proc/783533/cgroup
1343024 pgrep /proc/783533/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783550/stat
1343024 pgrep /proc/783550/status
1343024 pgrep /proc/783550/cmdline
1343024 pgrep /proc/783550/cgroup
1343024 pgrep /proc/783550/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783552/stat
1343024 pgrep /proc/783552/status
1343024 pgrep /proc/783552/cmdline
1343024 pgrep /proc/783552/cgroup
1343024 pgrep /proc/783552/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783556/stat
1343024 pgrep /proc/783556/status
1343024 pgrep /proc/783556/cmdline
1343024 pgrep /proc/783556/cgroup
1343024 pgrep /proc/783556/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783557/stat
1343024 pgrep /proc/783557/status
1343024 pgrep /proc/783557/cmdline
1343024 pgrep /proc/783557/cgroup
1343024 pgrep /proc/783557/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783567/stat
1343024 pgrep /proc/783567/status
1343024 pgrep /proc/783567/cmdline
1343024 pgrep /proc/783567/cgroup
1343024 pgrep /proc/783567/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783632/stat
1343024 pgrep /proc/783632/status
1343024 pgrep /proc/783632/cmdline
1343024 pgrep /proc/783632/cgroup
1343024 pgrep /proc/783632/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/783748/stat
1343024 pgrep /proc/783748/status
1343024 pgrep /proc/783748/cmdline
1343024 pgrep /proc/783748/cgroup
1343024 pgrep /proc/783748/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/784130/stat
1343024 pgrep /proc/784130/status
1343024 pgrep /proc/784130/cmdline
1343024 pgrep /proc/784130/cgroup
1343024 pgrep /proc/784130/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/809809/stat
1343024 pgrep /proc/809809/status
1343024 pgrep /proc/809809/cmdline
1343024 pgrep /proc/809809/cgroup
1343024 pgrep /proc/809809/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/897156/stat
1343024 pgrep /proc/897156/status
1343024 pgrep /proc/897156/cmdline
1343024 pgrep /proc/897156/cgroup
1343024 pgrep /proc/897156/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/897157/stat
1343024 pgrep /proc/897157/status
1343024 pgrep /proc/897157/cmdline
1343024 pgrep /proc/897157/cgroup
1343024 pgrep /proc/897157/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/897164/stat
1343024 pgrep /proc/897164/status
1343024 pgrep /proc/897164/cmdline
1343024 pgrep /proc/897164/cgroup
1343024 pgrep /proc/897164/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018579/stat
1343024 pgrep /proc/1018579/status
1343024 pgrep /proc/1018579/cmdline
1343024 pgrep /proc/1018579/cgroup
1343024 pgrep /proc/1018579/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018604/stat
1343024 pgrep /proc/1018604/status
1343024 pgrep /proc/1018604/cmdline
1343024 pgrep /proc/1018604/cgroup
1343024 pgrep /proc/1018604/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018605/stat
1343024 pgrep /proc/1018605/status
1343024 pgrep /proc/1018605/cmdline
1343024 pgrep /proc/1018605/cgroup
1343024 pgrep /proc/1018605/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018770/stat
1343024 pgrep /proc/1018770/status
1343024 pgrep /proc/1018770/cmdline
1343024 pgrep /proc/1018770/cgroup
1343024 pgrep /proc/1018770/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018778/stat
1343024 pgrep /proc/1018778/status
1343024 pgrep /proc/1018778/cmdline
1343024 pgrep /proc/1018778/cgroup
1343024 pgrep /proc/1018778/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018779/stat
1343024 pgrep /proc/1018779/status
1343024 pgrep /proc/1018779/cmdline
1343024 pgrep /proc/1018779/cgroup
1343024 pgrep /proc/1018779/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018780/stat
1343024 pgrep /proc/1018780/status
1343024 pgrep /proc/1018780/cmdline
1343024 pgrep /proc/1018780/cgroup
1343024 pgrep /proc/1018780/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018804/stat
1343024 pgrep /proc/1018804/status
1343024 pgrep /proc/1018804/cmdline
1343024 pgrep /proc/1018804/cgroup
1343024 pgrep /proc/1018804/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018805/stat
1343024 pgrep /proc/1018805/status
1343024 pgrep /proc/1018805/cmdline
1343024 pgrep /proc/1018805/cgroup
1343024 pgrep /proc/1018805/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018806/stat
1343024 pgrep /proc/1018806/status
1343024 pgrep /proc/1018806/cmdline
1343024 pgrep /proc/1018806/cgroup
1343024 pgrep /proc/1018806/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018807/stat
1343024 pgrep /proc/1018807/status
1343024 pgrep /proc/1018807/cmdline
1343024 pgrep /proc/1018807/cgroup
1343024 pgrep /proc/1018807/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018808/stat
1343024 pgrep /proc/1018808/status
1343024 pgrep /proc/1018808/cmdline
1343024 pgrep /proc/1018808/cgroup
1343024 pgrep /proc/1018808/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018809/stat
1343024 pgrep /proc/1018809/status
1343024 pgrep /proc/1018809/cmdline
1343024 pgrep /proc/1018809/cgroup
1343024 pgrep /proc/1018809/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018810/stat
1343024 pgrep /proc/1018810/status
1343024 pgrep /proc/1018810/cmdline
1343024 pgrep /proc/1018810/cgroup
1343024 pgrep /proc/1018810/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018811/stat
1343024 pgrep /proc/1018811/status
1343024 pgrep /proc/1018811/cmdline
1343024 pgrep /proc/1018811/cgroup
1343024 pgrep /proc/1018811/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018812/stat
1343024 pgrep /proc/1018812/status
1343024 pgrep /proc/1018812/cmdline
1343024 pgrep /proc/1018812/cgroup
1343024 pgrep /proc/1018812/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018813/stat
1343024 pgrep /proc/1018813/status
1343024 pgrep /proc/1018813/cmdline
1343024 pgrep /proc/1018813/cgroup
1343024 pgrep /proc/1018813/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018814/stat
1343024 pgrep /proc/1018814/status
1343024 pgrep /proc/1018814/cmdline
1343024 pgrep /proc/1018814/cgroup
1343024 pgrep /proc/1018814/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018815/stat
1343024 pgrep /proc/1018815/status
1343024 pgrep /proc/1018815/cmdline
1343024 pgrep /proc/1018815/cgroup
1343024 pgrep /proc/1018815/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018816/stat
1343024 pgrep /proc/1018816/status
1343024 pgrep /proc/1018816/cmdline
1343024 pgrep /proc/1018816/cgroup
1343024 pgrep /proc/1018816/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018817/stat
1343024 pgrep /proc/1018817/status
1343024 pgrep /proc/1018817/cmdline
1343024 pgrep /proc/1018817/cgroup
1343024 pgrep /proc/1018817/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018818/stat
1343024 pgrep /proc/1018818/status
1343024 pgrep /proc/1018818/cmdline
1343024 pgrep /proc/1018818/cgroup
1343024 pgrep /proc/1018818/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018820/stat
1343024 pgrep /proc/1018820/status
1343024 pgrep /proc/1018820/cmdline
1343024 pgrep /proc/1018820/cgroup
1343024 pgrep /proc/1018820/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018821/stat
1343024 pgrep /proc/1018821/status
1343024 pgrep /proc/1018821/cmdline
1343024 pgrep /proc/1018821/cgroup
1343024 pgrep /proc/1018821/ctty
1343024 pgrep /proc/uptime
1343024 pgrep /proc/1018822/stat
1343024 pgrep /proc/1018822/status
1343024 pgrep /proc/1018822/cmdline
1343024 pgrep /proc/1018822/cgroup
1343024 pgrep /proc/1018822/ctty
1343024 pgrep /proc/uptime
1342982 main /dev/null
1343031 pgrep /etc/ld.so.cache
1343031 pgrep /lib/x86_64-linux-gnu/libproc2.so.0
1343031 pgrep /lib/x86_64-linux-gnu/libc.so.6
1343031 pgrep /lib/x86_64-linux-gnu/libsystemd.so.0
1343031 pgrep /lib/x86_64-linux-gnu/libcap.so.2
1343031 pgrep /lib/x86_64-linux-gnu/libgcrypt.so.20
1343031 pgrep /lib/x86_64-linux-gnu/liblz4.so.1
1343031 pgrep /lib/x86_64-linux-gnu/liblzma.so.5
1343031 pgrep /lib/x86_64-linux-gnu/libzstd.so.1
1343031 pgrep /lib/x86_64-linux-gnu/libgpg-error.so.0
1343031 pgrep /usr/lib/locale/locale-archive
1343031 pgrep /usr/share/locale/locale.alias
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_IDENTIFICATION
1343031 pgrep /usr/lib/locale/C.utf8/LC_IDENTIFICATION
1343031 pgrep /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_MEASUREMENT
1343031 pgrep /usr/lib/locale/C.utf8/LC_MEASUREMENT
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_TELEPHONE
1343031 pgrep /usr/lib/locale/C.utf8/LC_TELEPHONE
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_ADDRESS
1343031 pgrep /usr/lib/locale/C.utf8/LC_ADDRESS
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_NAME
1343031 pgrep /usr/lib/locale/C.utf8/LC_NAME
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_PAPER
1343031 pgrep /usr/lib/locale/C.utf8/LC_PAPER
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_MESSAGES
1343031 pgrep /usr/lib/locale/C.utf8/LC_MESSAGES
1343031 pgrep /usr/lib/locale/C.utf8/LC_MESSAGES/SYS_LC_MESSAGES
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_MONETARY
1343031 pgrep /usr/lib/locale/C.utf8/LC_MONETARY
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_COLLATE
1343031 pgrep /usr/lib/locale/C.utf8/LC_COLLATE
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_TIME
1343031 pgrep /usr/lib/locale/C.utf8/LC_TIME
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_NUMERIC
1343031 pgrep /usr/lib/locale/C.utf8/LC_NUMERIC
1343031 pgrep /usr/lib/locale/C.UTF-8/LC_CTYPE
1343031 pgrep /usr/lib/locale/C.utf8/LC_CTYPE
1343031 pgrep /etc/ld.so.cache
1343031 pgrep /lib/x86_64-linux-gnu/glibc-hwcaps/x86-64-v4/libnuma.so
1343031 pgrep /lib/x86_64-linux-gnu/glibc-hwcaps/x86-64-v3/libnuma.so
1343031 pgrep /lib/x86_64-linux-gnu/glibc-hwcaps/x86-64-v2/libnuma.so
1343031 pgrep /lib/x86_64-linux-gnu/libnuma.so
1343031 pgrep /usr/lib/x86_64-linux-gnu/glibc-hwcaps/x86-64-v4/libnuma.so
1343031 pgrep /usr/lib/x86_64-linux-gnu/glibc-hwcaps/x86-64-v3/libnuma.so
1343031 pgrep /usr/lib/x86_64-linux-gnu/glibc-hwcaps/x86-64-v2/libnuma.so
1343031 pgrep /usr/lib/x86_64-linux-gnu/libnuma.so
1343031 pgrep /lib/glibc-hwcaps/x86-64-v4/libnuma.so
1343031 pgrep /lib/glibc-hwcaps/x86-64-v3/libnuma.so
1343031 pgrep /lib/glibc-hwcaps/x86-64-v2/libnuma.so
1343031 pgrep /lib/libnuma.so
1343031 pgrep /usr/lib/glibc-hwcaps/x86-64-v4/libnuma.so
1343031 pgrep /usr/lib/glibc-hwcaps/x86-64-v3/libnuma.so
1343031 pgrep /usr/lib/glibc-hwcaps/x86-64-v2/libnuma.so
1343031 pgrep /usr/lib/libnuma.so
1343031 pgrep /etc/ld.so.cache
1343031 pgrep /lib/x86_64-linux-gnu/libnuma.so.1
1343031 pgrep /proc/self/status
1343031 pgrep /sys/devices/system/node
1343031 pgrep /sys/devices/system/cpu/possible
1343031 pgrep /proc/self/status
1343031 pgrep /proc
1343031 pgrep /proc/uptime
1343031 pgrep /proc/1/stat
1343031 pgrep /proc/1/status
